"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Mrrf.1",4.33153814704593e-08,-0.362172172093696,0.408,0.622,0.00110809408877729,"foregut","Mrrf"
"mt-Cytb",1.28804887451975e-18,-0.37190807028821,1,1,3.29508663079643e-14,"neural crest","mt-Cytb"
"mt-Cytb.1",4.4171973454672e-43,-0.455430408859432,1,1,1.13000742491742e-38,"mid hindbrain","mt-Cytb"
"mt-Cytb.2",6.48141712920766e-10,0.427225167877713,1,1,1.6580761299939e-05,"notochord","mt-Cytb"
"mt-Cytb.3",5.92224709882656e-17,0.505407854798285,1,1,1.51502925282181e-12,"mid hindgut","mt-Cytb"
"mt-Nd1",1.73466728683987e-36,-0.416458008107493,1,1,4.43762585319377e-32,"mid hindbrain","mt-Nd1"
"mt-Nd1.1",1.45011472931006e-15,-0.306503429287915,1,1,3.70968350052101e-11,"pharyngeal mesoderm","mt-Nd1"
"mt-Nd2.1",1.81515999118914e-16,0.293740273314964,1,0.999,4.64354228946005e-12,"mesoderm progenitors","mt-Nd2"
"mt-Nd2.2",8.41728610834142e-10,-0.32414706956582,0.987,1,2.1533101322359e-05,"neural crest","mt-Nd2"
"mt-Nd4",5.63028236282049e-12,-0.310585538755547,1,0.999,1.44033883405674e-07,"neural crest","mt-Nd4"
"mt-Nd4.1",2.15490633011733e-48,-0.508835749246578,0.996,0.999,5.51268137370616e-44,"mid hindbrain","mt-Nd4"
"mt-Nd4.2",2.31391835188564e-10,0.495418248719763,1,0.999,5.91946592779383e-06,"notochord","mt-Nd4"
"mt-Nd4.3",1.19643853184388e-24,-0.46500150014637,0.996,0.999,3.06072905216301e-20,"pharyngeal mesoderm","mt-Nd4"
"mt-Nd4.5",3.56653837283657e-08,0.36145859879887,1,0.999,0.000912391846539052,"mid hindgut","mt-Nd4"
"mt-Nd5",4.99346692661661e-14,0.304101758940753,0.988,0.984,1.27742870916706e-09,"mesoderm progenitors","mt-Nd5"
"mt-Nd6.1",1.28784013767372e-10,0.367291820281098,0.604,0.489,3.2945526401969e-06,"mesoderm progenitors","mt-Nd6"
"mt-Nd6.4",1.97409566780562e-17,0.520058484616746,0.686,0.489,5.05013153738034e-13,"pharyngeal mesoderm","mt-Nd6"
"mt-Nd6.5",1.29219052798613e-07,-0.382441792829078,0.362,0.509,0.00330568180869411,"somitic mesoderm","mt-Nd6"
"Mtarc2",1.42240620565433e-06,0.319257399040022,0.67,0.448,0.0363879955530491,"amnion","Mtarc2"
"Mtarc2.1",1.92376712633221e-07,-0.282841689161665,0.321,0.461,0.00492138106258305,"presomitic mesoderm","Mtarc2"
"Mtarc2.2",2.49840311265062e-07,0.322311705926521,0.618,0.447,0.00639141484278282,"foregut","Mtarc2"
"Mtarc2.3",2.63427992791854e-20,0.957844171928579,0.719,0.445,6.73901491160121e-16,"endothelial","Mtarc2"
"Mtch1",2.8194036698866e-12,0.391045678993462,1,0.998,7.21259846830389e-08,"amnion","Mtch1"
"Mtch1.1",6.68746771719554e-25,-0.448869731338311,0.987,0.999,1.71078799141296e-20,"neural crest","Mtch1"
"Mtch1.2",3.92937009687601e-18,-0.254310555405235,0.994,0.998,1.00521145818282e-13,"mid hindbrain","Mtch1"
"Mtch1.3",1.71074202592553e-25,-0.340975515103219,0.998,0.998,4.3764202507227e-21,"forebrain","Mtch1"
"Mtch1.4",1.37057022874103e-37,0.456880740447991,1,0.998,3.50619275916531e-33,"pharyngeal mesoderm","Mtch1"
"Mtch1.5",3.13990426446046e-24,0.498919882548216,1,0.998,8.03250308934275e-20,"foregut","Mtch1"
"Mtch1.6",1.62101919253883e-33,0.397080914404425,1,0.998,4.14689129835283e-29,"cardiac","Mtch1"
"Mtch1.7",2.82506299974743e-10,0.394824915323809,1,0.998,7.22707616595387e-06,"endothelial","Mtch1"
"Mterf4",7.31526384598468e-08,-0.286048381624252,0.475,0.61,0.0018713907970798,"cardiac","Mterf4"
"Mtfp1",1.64729412836834e-08,-0.321606232982389,0.127,0.348,0.000421410783919189,"foregut","Mtfp1"
"Mtfr1l",2.3357188987976e-21,0.294765984444314,0.884,0.755,5.97523608690402e-17,"mixed mesoderm","Mtfr1l"
"Mtfr1l.3",3.68924059346852e-15,0.389906696367889,0.867,0.766,9.43781528621117e-11,"cardiac","Mtfr1l"
"Mthfd2",1.41638233502641e-07,0.264795315865777,0.969,0.887,0.00362338928946456,"neural crest","Mthfd2"
"Mthfd2.1",1.290121643439e-06,-0.454786113778954,0.667,0.894,0.0330038918824565,"notochord","Mthfd2"
"Mthfd2.2",7.33611831352841e-19,-0.61251872358443,0.688,0.897,1.87672578696684e-14,"foregut","Mthfd2"
"Mthfd2.3",1.75463527423875e-13,0.583838020240154,0.98,0.889,4.48870795855756e-09,"extraembryonic mesoderm","Mthfd2"
"Mthfd2.4",1.01262144935712e-07,-0.493088609274532,0.744,0.893,0.00259048819174539,"mid hindgut","Mthfd2"
"Mthfd2l.3",4.46155558612407e-08,-0.388436603994764,0.489,0.688,0.00114135515004226,"endothelial","Mthfd2l"
"Mtx1",1.07157971357263e-11,-0.279263163657486,0.917,0.954,2.7413152232615e-07,"cardiac","Mtx1"
"Mtx2",1.86147616864009e-09,0.379032946985225,0.98,0.977,4.76202833461507e-05,"amnion","Mtx2"
"Mtx2.1",2.71823986139434e-56,0.415278052446717,0.995,0.974,6.953801213419e-52,"mixed mesoderm","Mtx2"
"Mtx2.2",2.68661791382741e-11,-0.329228875627395,0.969,0.977,6.87290594715329e-07,"neural crest","Mtx2"
"Mtx2.3",2.56910268321647e-37,-0.435563517889614,0.956,0.979,6.57227848420437e-33,"mid hindbrain","Mtx2"
"Mtx2.5",2.5327791137535e-25,-0.39711205516486,0.961,0.979,6.47935552880422e-21,"forebrain","Mtx2"
"Mtx2.6",3.87994634284782e-31,0.734015945544144,1,0.977,9.92567873427328e-27,"extraembryonic mesoderm","Mtx2"
"Mtx2.7",1.53390807240628e-08,-0.328339206893999,0.928,0.978,0.000392404363082976,"endothelial","Mtx2"
"Mutyh",1.08053071218251e-09,-0.260153035585105,0.183,0.363,2.7642136679053e-05,"cardiac","Mutyh"
"Nadk2",2.71949730553714e-07,-0.306503265601238,0.529,0.656,0.00695701800702512,"neural crest","Nadk2"
"Naxe",1.68325435460298e-07,0.473143857166425,0.855,0.755,0.00430610128994534,"notochord","Naxe"
"Naxe.1",3.50349379666677e-14,0.504610477951273,0.924,0.751,8.96263783063292e-10,"foregut","Naxe"
"Ndufa1",1.33374258726582e-14,-0.253160268118774,0.941,0.975,3.41198028674343e-10,"placodes","Ndufa1"
"Ndufa1.1",1.10431371834193e-11,0.314622442272468,0.986,0.971,2.82505535426233e-07,"cardiac","Ndufa1"
"Ndufa10",1.57015106487247e-10,0.396993149555328,1,0.987,4.01676045415676e-06,"amnion","Ndufa10"
"Ndufa10.1",9.71756678187084e-11,0.380772034239851,1,0.987,2.4859479341382e-06,"extraembryonic mesoderm","Ndufa10"
"Ndufa11.1",6.47545295234919e-25,0.333369701511889,1,1,1.65655037426997e-20,"somitic mesoderm","Ndufa11"
"Ndufa4",3.60213677385313e-11,0.303686852852129,1,1,9.21498629487108e-07,"notochord","Ndufa4"
"Ndufa4.1",7.28908200538825e-25,0.274739654188337,1,1,1.86469295861842e-20,"cardiac","Ndufa4"
"Ndufa5",6.94755634569133e-07,0.294348634056665,1,0.992,0.0177732386435475,"extraembryonic mesoderm","Ndufa5"
"Ndufa6",1.07387978965188e-11,0.536587708375945,1,0.98,2.74719927788743e-07,"notochord","Ndufa6"
"Ndufa6.1",3.40933616526041e-19,0.351531961539134,0.989,0.98,8.72176377796918e-15,"cardiac","Ndufa6"
"Ndufa7",2.05477929425521e-13,0.361450929160573,1,1,5.25653639056367e-09,"notochord","Ndufa7"
"Ndufa8",2.82311736655274e-35,0.809522550342663,1,0.995,7.22209884711523e-31,"endothelial","Ndufa8"
"Ndufaf2",1.88040543579175e-08,0.328574413886434,0.97,0.914,0.000481045318584246,"extraembryonic mesoderm","Ndufaf2"
"Ndufaf2.1",6.0103047361964e-10,-0.279136443232286,0.831,0.92,1.53755615761376e-05,"cardiac","Ndufaf2"
"Ndufaf4",4.52910444383328e-08,-0.359212724450702,0.86,0.925,0.00115863549882143,"foregut","Ndufaf4"
"Ndufaf4.1",2.76189040953981e-12,-0.339298824951328,0.842,0.928,7.06546804568473e-08,"cardiac","Ndufaf4"
"Ndufaf4.2",9.03078420400465e-07,-0.328836936812475,0.863,0.925,0.0231025521506847,"endothelial","Ndufaf4"
"Ndufaf6.1",1.83843206475857e-08,-0.291999880839954,0.554,0.678,0.000470307690806536,"cardiac","Ndufaf6"
"Ndufb10",3.24899642188575e-08,0.359536876085668,1,0.999,0.000831158264646813,"notochord","Ndufb10"
"Ndufb10.1",7.46878928542429e-31,-0.312769736470481,0.998,0.999,1.91066567499724e-26,"placodes","Ndufb10"
"Ndufb11",6.46115404859106e-17,0.43656899965656,1,1,1.65289242871057e-12,"amnion","Ndufb11"
"Ndufb11.1",2.45701910836951e-51,-0.408740121920736,1,1,6.28554628303088e-47,"placodes","Ndufb11"
"Ndufb11.2",6.91357764118535e-15,-0.323012777230397,1,1,1.76863143216804e-10,"foregut","Ndufb11"
"Ndufb11.3",2.02117916974358e-09,0.276660595483205,1,1,5.17058055203804e-05,"extraembryonic mesoderm","Ndufb11"
"Ndufb11.4",1.47152927042923e-40,0.449902942886149,1,1,3.76446617961205e-36,"cardiac","Ndufb11"
"Ndufb2",1.67850671291881e-10,0.267324573923638,0.996,0.981,4.2939558729889e-06,"cardiac","Ndufb2"
"Ndufb3",4.75315893085988e-07,0.360332602704566,1,0.996,0.0121595311769257,"notochord","Ndufb3"
"Ndufb5",1.74416362642955e-06,0.321866912251464,1,1,0.0446191938913208,"notochord","Ndufb5"
"Ndufb6",6.67597916780961e-11,0.277440547257133,0.982,0.989,1.70784899070905e-06,"cardiac","Ndufb6"
"Ndufb7",5.13204795937446e-12,-0.299511699504503,1,0.999,1.31288050896717e-07,"endothelial","Ndufb7"
"Ndufb8",3.09103947846406e-23,-0.401596723835827,1,1,7.90749719380676e-19,"endothelial","Ndufb8"
"Ndufb9",1.83779500466049e-21,0.307325005548717,1,1,4.70144718092246e-17,"cardiac","Ndufb9"
"Ndufc1.1",3.39175797246136e-13,0.258232588368324,1,0.999,8.67679524515065e-09,"cardiac","Ndufc1"
"Ndufs4",1.0067704001096e-30,-0.339258677446967,0.979,0.996,2.57552003756039e-26,"placodes","Ndufs4"
"Ndufs5",4.88785769819376e-10,0.397450551965665,0.99,0.97,1.25041175635193e-05,"amnion","Ndufs5"
"Ndufs5.1",6.74425274879427e-12,0.315263756964914,0.989,0.97,1.72531473819655e-07,"cardiac","Ndufs5"
"Ndufs6",2.69960997939677e-14,-0.360708325128795,1,1,6.90614224929281e-10,"endothelial","Ndufs6"
"Ndufs8",4.15757432569287e-20,-0.304982603336409,0.935,0.971,1.06359066399875e-15,"placodes","Ndufs8"
"Ndufs8.1",1.82214063845469e-09,-0.266590002511993,0.939,0.969,4.6614001812948e-05,"pharyngeal mesoderm","Ndufs8"
"Ndufv2",8.10894325525181e-09,-0.269822002343851,0.993,1,0.000207442986355852,"endothelial","Ndufv2"
"Ndufv3",4.1843512114382e-07,0.29139451723604,1,0.989,0.0107044072691012,"amnion","Ndufv3"
"Ndufv3.1",8.32083602935198e-17,0.300275320914341,1,0.988,2.12863627302882e-12,"pharyngeal mesoderm","Ndufv3"
"Ndufv3.2",4.83281593653007e-31,0.568430230696241,0.993,0.989,1.23633097288312e-26,"cardiac","Ndufv3"
"Ndufv3.3",1.23072326274875e-07,-0.314886218876672,0.978,0.989,0.00314843625076384,"endothelial","Ndufv3"
"Ngrn",4.14681103872782e-07,-0.357034940463978,0.496,0.683,0.0106083719992735,"endothelial","Ngrn"
"Nif3l1",1.81034495258704e-13,-0.362712791011937,0.493,0.705,4.63122445770817e-09,"cardiac","Nif3l1"
"Nif3l1.1",2.61189962283622e-07,-0.362019648096124,0.504,0.698,0.00668176161513962,"endothelial","Nif3l1"
"Nipsnap1",1.13142063318494e-15,-0.772497801261327,0.46,0.779,2.89440026381372e-11,"amnion","Nipsnap1"
"Nipsnap1.1",2.65922532484428e-20,0.310585586727961,0.907,0.758,6.80283022601663e-16,"mesoderm progenitors","Nipsnap1"
"Nipsnap1.2",7.39317103658769e-18,0.318104013076894,0.903,0.761,1.89132101457986e-13,"neural tube","Nipsnap1"
"Nipsnap1.3",4.98540368344458e-29,-0.420704511212931,0.656,0.79,1.27536597029879e-24,"mixed mesoderm","Nipsnap1"
"Nipsnap1.4",1.23522757927069e-19,0.295955058497466,0.9,0.758,3.15995919329029e-15,"mid hindbrain","Nipsnap1"
"Nipsnap1.5",1.92546431039258e-18,0.30818123145019,0.893,0.76,4.92572279884629e-14,"placodes","Nipsnap1"
"Nipsnap1.6",4.24504876567168e-21,-0.513188232113804,0.578,0.785,1.08596837523413e-16,"presomitic mesoderm","Nipsnap1"
"Nipsnap1.7",6.03134084859808e-21,0.380999123894506,0.89,0.762,1.54293761588836e-16,"forebrain","Nipsnap1"
"Nipsnap1.8",1.95263867741978e-06,0.29996855260701,0.885,0.769,0.0499524026457528,"foregut","Nipsnap1"
"Nipsnap1.9",9.95513922158756e-11,-0.616862485578297,0.596,0.776,2.54672371566653e-06,"extraembryonic mesoderm","Nipsnap1"
"Nipsnap1.10",1.24285137711911e-15,-0.460299896732232,0.64,0.78,3.1794623929461e-11,"cardiac","Nipsnap1"
"Nipsnap1.11",5.92888011989891e-08,-0.295174268005907,0.677,0.778,0.00151672611227254,"somitic mesoderm","Nipsnap1"
"Nipsnap1.12",4.66517551157141e-22,-0.780635287637939,0.468,0.781,1.1934451993702e-17,"endothelial","Nipsnap1"
"Nipsnap2",3.62496455557973e-22,0.551812845370939,0.5,0.154,9.27338432608407e-18,"amnion","Nipsnap2"
"Nipsnap2.1",4.32937155854798e-32,0.413522249140701,0.406,0.147,1.10753983210774e-27,"cardiac","Nipsnap2"
"Nit2",1.00136922356711e-09,-0.413800062686675,0.631,0.781,2.56170274772937e-05,"foregut","Nit2"
"Nln",1.32119210093145e-08,0.34469927667644,0.46,0.232,0.000337987363260284,"amnion","Nln"
"Nme4.1",1.55936041992644e-07,-0.349278062635117,0.741,0.871,0.00398915582625582,"endothelial","Nme4"
"Nme6",1.75998674146684e-09,-0.292043986018018,0.719,0.815,4.50239808202048e-05,"cardiac","Nme6"
"Noa1",5.43274990692972e-07,-0.330715944120063,0.478,0.669,0.0138980608119076,"foregut","Noa1"
"Noa1.2",8.98744962011578e-17,-0.406251267227218,0.421,0.677,2.29916936181802e-12,"cardiac","Noa1"
"Nsun2",4.41304348274211e-07,-0.424225394287287,0.957,0.987,0.0112894478375509,"notochord","Nsun2"
"Nsun2.2",3.48997936015882e-37,-0.531140562238823,0.953,0.988,8.9280651991583e-33,"cardiac","Nsun2"
"Nsun2.3",1.6000978843582e-06,-0.265877475011258,0.971,0.987,0.0409337040776516,"endothelial","Nsun2"
"Nt5dc2.1",2.84012555788784e-26,0.272737495174742,1,1,7.26560920218868e-22,"presomitic mesoderm","Nt5dc2"
"Nt5dc2.2",1.61122425661329e-16,-0.346976967757101,1,1,4.12183389326812e-12,"endothelial","Nt5dc2"
"Nt5dc2.3",2.56563827580697e-12,-0.416128475429435,1,1,6.56341583716939e-08,"mid hindgut","Nt5dc2"
"Nthl1",6.78435191907745e-16,-0.377375124693674,0.223,0.479,1.73557290793839e-11,"cardiac","Nthl1"
"Nubpl",1.56065989409132e-07,-0.254081757549593,0.493,0.632,0.00399248014106442,"cardiac","Nubpl"
"Nudt19.1",1.8528794467317e-09,-0.63656763511017,0.478,0.792,4.74003620062904e-05,"notochord","Nudt19"
"Nudt19.4",2.34234572707205e-11,-0.313008232544468,0.644,0.796,5.99218883899571e-07,"cardiac","Nudt19"
"Nudt19.5",7.56537051765385e-12,-0.330060188350966,0.642,0.797,1.93537308582621e-07,"somitic mesoderm","Nudt19"
"Nudt2",1.6176156950784e-08,-0.402550810575894,0.597,0.768,0.000413818447114956,"endothelial","Nudt2"
"Nudt5.1",1.04272487649927e-15,-0.299992736389191,0.982,0.996,2.66749877906043e-11,"cardiac","Nudt5"
"Nudt5.2",4.43197378646459e-09,-0.288251769263675,0.971,0.996,0.000113378753405337,"endothelial","Nudt5"
"Nudt9.1",3.42030233959644e-10,0.446523405321225,0.949,0.787,8.74981744515561e-06,"extraembryonic mesoderm","Nudt9"
"Nudt9.2",4.73553605187572e-11,-0.351224708391361,0.676,0.797,1.21144483279085e-06,"cardiac","Nudt9"
"Nudt9.3",8.98352213406351e-13,0.508426994262648,0.928,0.786,2.29816463233613e-08,"endothelial","Nudt9"
"Oat",1.24169254057446e-17,0.750043412456809,0.96,0.833,3.17649785729758e-13,"amnion","Oat"
"Oat.1",2.0048875516461e-56,0.615505947429063,0.965,0.822,5.12890333462106e-52,"mesoderm progenitors","Oat"
"Oat.3",4.23051711408554e-23,-0.545464878131941,0.763,0.844,1.08225088812536e-18,"mid hindbrain","Oat"
"Oat.5",2.63757313152652e-18,-0.565512206502984,0.757,0.843,6.74743958507115e-14,"forebrain","Oat"
"Oat.6",4.50069790435464e-10,-0.521036255420659,0.786,0.839,1.151368537892e-05,"pharyngeal mesoderm","Oat"
"Oat.7",7.39904808411495e-43,1.53334553802571,1,0.832,1.89282448087829e-38,"extraembryonic mesoderm","Oat"
"Oat.8",1.19422352700034e-28,-0.810494604092544,0.66,0.846,3.05506262677227e-24,"somitic mesoderm","Oat"
"Oat.9",5.76748940708274e-07,0.288697945411357,0.935,0.833,0.0147543914011991,"endothelial","Oat"
"Oat.10",6.31323861649836e-07,0.783260944015312,0.939,0.834,0.0161505270287261,"mid hindgut","Oat"
"Ociad2.1",8.39882944388575e-08,-0.257052107324815,0.115,0.25,0.00214858854833485,"presomitic mesoderm","Ociad2"
"Ociad2.3",5.34827613912941e-33,0.726932495214125,0.504,0.226,1.36819600191209e-28,"cardiac","Ociad2"
"Ociad2.4",2.60098771350972e-11,-0.319663917555274,0.078,0.252,6.65384676870056e-07,"somitic mesoderm","Ociad2"
"Ociad2.5",8.26245174630793e-10,-0.404886636275415,0.022,0.248,2.11370040574049e-05,"endothelial","Ociad2"
"Ociad2.6",1.03213081351976e-06,0.352676726116646,0.463,0.238,0.0264039704714624,"mid hindgut","Ociad2"
"Oxct1",1.85918734535236e-09,-0.357559048675585,0.089,0.318,4.7561730668804e-05,"foregut","Oxct1"
"Oxr1.1",6.46671002870645e-16,0.446102819545492,0.525,0.325,1.65431375954368e-11,"cardiac","Oxr1"
"Paics",2.66318224130208e-13,-0.398322857475617,1,1,6.81295280969899e-09,"amnion","Paics"
"Paics.2",2.98684633411384e-55,-0.598916291634427,0.993,1,7.64095029193001e-51,"cardiac","Paics"
"Paics.3",5.51374702827262e-35,-0.642848022060574,1,1,1.4105267647727e-30,"endothelial","Paics"
"Paics.4",5.21939381210264e-08,-0.322177500696438,1,1,0.0013352253250121,"mid hindgut","Paics"
"Pam16",3.73371070374699e-15,-0.254202066527759,0.964,0.972,9.55157872232556e-11,"placodes","Pam16"
"Pam16.1",2.18135048042767e-13,0.269450611631946,0.99,0.97,5.58033079903006e-09,"presomitic mesoderm","Pam16"
"Pam16.2",1.78186781570395e-16,0.359216118003622,0.982,0.97,4.55837424613384e-12,"cardiac","Pam16"
"Park7",3.22562617831008e-57,-0.341515481223291,1,1,8.25179688935284e-53,"placodes","Park7"
"Parl",2.91708901355977e-30,-0.452508478725555,0.971,0.99,7.46249711448859e-26,"cardiac","Parl"
"Parl.1",8.95232205874439e-17,-0.481474399893424,0.928,0.991,2.29018302906799e-12,"endothelial","Parl"
"Pdha1",8.73044192874085e-23,0.344113186604438,0.945,0.892,2.23342165421048e-18,"placodes","Pdha1"
"Pdha1.1",5.58034788556124e-07,-0.254429937271941,0.848,0.9,0.0142756459608428,"somitic mesoderm","Pdha1"
"Pdhb",1.09552976925462e-22,0.405037775221542,0.982,0.938,2.80258425570716e-18,"cardiac","Pdhb"
"Pdhx",4.33172489663166e-15,0.499455924970154,0.605,0.434,1.10814186305631e-10,"presomitic mesoderm","Pdhx"
"Pdk1",3.23904643666736e-14,-0.252697563030777,0.202,0.351,8.28612859428245e-10,"mixed mesoderm","Pdk1"
"Pdk1.1",4.18015335098601e-28,0.515944782845868,0.596,0.316,1.06936683024924e-23,"pharyngeal mesoderm","Pdk1"
"Pdk1.2",3.41299625100412e-07,0.330016764502041,0.497,0.326,0.00873112700931875,"foregut","Pdk1"
"Pdk3.1",1.01255539489812e-07,0.324464581961633,0.77,0.684,0.00259031921122836,"cardiac","Pdk3"
"Pdk3.2",2.27078393221504e-07,-0.38391356722852,0.504,0.694,0.00580911945539252,"endothelial","Pdk3"
"Pgs1.1",1.63241112875389e-06,0.268815501877493,0.727,0.567,0.0417603414957821,"endothelial","Pgs1"
"Phb",8.10098412434135e-18,0.25942018735513,0.951,0.893,2.07239375868901e-13,"mixed mesoderm","Phb"
"Phb.1",6.97423676047687e-08,0.391351014352651,0.97,0.899,0.00178414924806519,"extraembryonic mesoderm","Phb"
"Phb.2",5.78621803765797e-08,-0.254437088191614,0.827,0.905,0.00148023029839366,"cardiac","Phb"
"Phb2",1.01209827366666e-11,-0.35232248197986,1,1,2.58914980369405e-07,"notochord","Phb2"
"Phb2.1",2.20631389884596e-36,-0.347356758506264,1,1,5.64419221602774e-32,"cardiac","Phb2"
"Phyh",3.3041950297378e-10,-0.262391216822999,0.105,0.267,8.45279172507524e-06,"presomitic mesoderm","Phyh"
"Phyh.1",5.81997500301615e-09,0.303767115051881,0.385,0.249,0.000148886600527159,"cardiac","Phyh"
"Pick1.1",1.73061227301353e-31,0.404111076919106,0.621,0.377,4.42725231682322e-27,"placodes","Pick1"
"Pick1.2",3.13838306350034e-12,-0.307224575299439,0.206,0.413,8.02861155304657e-08,"presomitic mesoderm","Pick1"
"Pick1.3",5.93349634177067e-10,0.382871929004575,0.58,0.395,1.51790703415177e-05,"foregut","Pick1"
"Pick1.4",6.23980370055881e-08,-0.371528691122185,0.187,0.407,0.00159626658267695,"endothelial","Pick1"
"Pisd.1",1.68807359929928e-09,-0.339616960633555,0.568,0.671,4.31842988172741e-05,"cardiac","Pisd"
"Pitrm1",1.24860172852271e-60,0.689480690187685,0.793,0.527,3.1941729419068e-56,"mesoderm progenitors","Pitrm1"
"Pitrm1.2",1.96628194991076e-11,-0.375674420375544,0.385,0.563,5.03014248426172e-07,"cardiac","Pitrm1"
"Plgrkt",1.74180423702523e-21,0.355245867079915,0.685,0.511,4.45588359915794e-17,"mesoderm progenitors","Plgrkt"
"Plgrkt.1",1.03945749320502e-08,-0.291042668866439,0.368,0.537,0.000265914015911709,"pharyngeal mesoderm","Plgrkt"
"Plgrkt.3",1.25894051472258e-16,-0.601515321048623,0.173,0.538,3.22062162476331e-12,"endothelial","Plgrkt"
"Plscr3.1",2.21832676793486e-11,-0.320210772767212,0.363,0.512,5.67492353773095e-07,"neural tube","Plscr3"
"Plscr3.3",2.44206752373801e-08,-0.25894607648798,0.382,0.51,0.000624729713922659,"forebrain","Plscr3"
"Plscr3.4",3.26906597484446e-11,0.322018288694456,0.664,0.49,8.3629245768471e-07,"pharyngeal mesoderm","Plscr3"
"Plscr3.5",6.50838873270867e-09,0.469288770004674,0.676,0.494,0.000166497600560153,"endothelial","Plscr3"
"Pmaip1.1",4.65278197530948e-145,0.815593503967994,0.573,0.125,1.19027468492367e-140,"mesoderm progenitors","Pmaip1"
"Pmaip1.2",5.8385527993259e-19,-0.320468710110577,0.049,0.187,1.49361857712355e-14,"mixed mesoderm","Pmaip1"
"Pmaip1.3",3.51614262072434e-28,0.350562805996688,0.345,0.149,8.99499605233701e-24,"mid hindbrain","Pmaip1"
"Pmaip1.4",2.46490193020503e-08,-0.293527176457582,0.054,0.177,0.000630571211785052,"presomitic mesoderm","Pmaip1"
"Pmaip1.5",4.1852347346116e-08,-0.272701374305138,0.05,0.176,0.00107066674980834,"pharyngeal mesoderm","Pmaip1"
"Pmaip1.7",8.94520500020448e-12,-0.329692973793092,0.021,0.178,2.28836234315231e-07,"somitic mesoderm","Pmaip1"
"Pnkd",6.32561925036929e-10,0.280761690155023,0.975,0.939,1.61821991662947e-05,"cardiac","Pnkd"
"Pnpt1",4.19747504731349e-17,0.370500581407481,0.714,0.583,1.07379806660374e-12,"neural tube","Pnpt1"
"Polg",2.43362984498771e-22,0.942095179753023,0.8,0.416,6.22571186944756e-18,"amnion","Polg"
"Polg.1",1.0045138958934e-12,-0.406137567852495,0.299,0.437,2.56974744847449e-08,"mesoderm progenitors","Polg"
"Polg.2",2.17185046230486e-15,-0.458105601505209,0.259,0.438,5.55602785266829e-11,"neural tube","Polg"
"Polg.3",4.28344911103384e-36,0.374704668298072,0.642,0.39,1.09579195158468e-31,"mixed mesoderm","Polg"
"Polg.5",4.352857902744e-23,-0.49032745851643,0.235,0.445,1.11354810867997e-18,"mid hindbrain","Polg"
"Polg.7",5.76555026279938e-07,-0.374432878673721,0.318,0.43,0.0147494306822934,"presomitic mesoderm","Polg"
"Polg.8",2.82603275046693e-14,-0.42723016888067,0.267,0.438,7.22955698224449e-10,"forebrain","Polg"
"Polg.9",2.82424743846095e-13,0.354277884088538,0.607,0.412,7.2249897970708e-09,"pharyngeal mesoderm","Polg"
"Polg.10",2.99818988601859e-09,0.553275882710621,0.586,0.418,7.66996936641276e-05,"foregut","Polg"
"Polg.11",2.80678721224708e-25,0.906688689363049,0.818,0.415,7.18032304637047e-21,"extraembryonic mesoderm","Polg"
"Polg.12",5.57041480626828e-25,0.577946110347433,0.673,0.409,1.42502351573955e-20,"cardiac","Polg"
"Polg.14",6.49499447475254e-21,0.669110288358365,0.755,0.414,1.66154948653119e-16,"endothelial","Polg"
"Ppa2",5.60258384649951e-09,-0.398886344350298,0.741,0.896,0.00014332529996115,"endothelial","Ppa2"
"Ppif.1",4.84234599915532e-10,-0.460356883302292,0.554,0.728,1.23876895350391e-05,"endothelial","Ppif"
"Prdx2",1.16064277457396e-21,-0.41875760000252,1,1,2.96915634591509e-17,"amnion","Prdx2"
"Prdx2.1",2.33582643928093e-30,-0.467277149877618,1,1,5.97551119696846e-26,"extraembryonic mesoderm","Prdx2"
"Prdx2.2",3.11360877695536e-17,-0.267451505443078,1,1,7.9652339732072e-13,"endothelial","Prdx2"
"Prdx2.3",2.19609220288871e-11,0.267438749729857,1,1,5.61804307342989e-07,"mid hindgut","Prdx2"
"Prdx3.1",2.92793485934337e-08,-0.340475732869393,0.885,0.921,0.000749024295717221,"foregut","Prdx3"
"Prdx3.3",3.02283492762417e-17,0.381147532673112,0.964,0.917,7.73301631184815e-13,"cardiac","Prdx3"
"Prdx3.4",1.66402913648898e-06,0.314214302015997,0.935,0.919,0.0425691933696612,"endothelial","Prdx3"
"Prdx6",1.29783206102522e-27,-0.276851147967736,1,1,3.32011397851473e-23,"mesoderm progenitors","Prdx6"
"Prdx6.1",4.34383055745385e-24,-0.828984295765022,1,1,1.11123873320784e-19,"notochord","Prdx6"
"Prdx6.2",5.03280626158268e-27,0.318215166756065,1,1,1.28749249783808e-22,"pharyngeal mesoderm","Prdx6"
"Prdx6.3",4.81532217426512e-09,-0.265340762854646,1,1,0.00012318557186205,"foregut","Prdx6"
"Prdx6.4",1.58943961123089e-20,0.266702751249998,1,1,4.06610441345085e-16,"somitic mesoderm","Prdx6"
"Prelid1",2.68793800668046e-20,-0.260059924682408,1,1,6.87628300868994e-16,"somitic mesoderm","Prelid1"
"Prelid2.1",2.05392105815749e-09,-0.308960817305701,0.592,0.701,5.25434085097849e-05,"neural tube","Prelid2"
